"ID","INCOME_RANGE_CODE","EMPLOYMENT_LVL_CODE","ENGLISH_LANGUAGE_NATIVE","HIGHEST_ED_LVL_CODE_MOTHER","HIGHEST_ED_LVL_CODE_FATHER"
3721,"09-GE120K","3","Y","02-HS_GRAD","01-HS_DNF"
7109,"08-LT120K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
4869,"09-GE120K","1","Y","05-BACC","03-SOMECOL"
4827,"04-LT55K","3","Y","04-ASSOC","00-UNKNOWN"
9128,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
7093,"06-LT85K","3","N","02-HS_GRAD","05-BACC"
3160,"01-LT25K","2","Y","04-ASSOC","06-MASTER"
3936,"06-LT85K","2","Y","03-SOMECOL","05-BACC"
193,"04-LT55K","3","Y","01-HS_DNF","00-UNKNOWN"
8186,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
618,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
4069,"07-LT100K","2","N","04-ASSOC","04-ASSOC"
9123,"09-GE120K","1","Y","01-HS_DNF","01-HS_DNF"
3028,"07-LT100K","3","Y","01-HS_DNF","01-HS_DNF"
8423,"03-LT45K","3","Y","01-HS_DNF","03-SOMECOL"
1708,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
4101,"06-LT85K","3","N","01-HS_DNF","01-HS_DNF"
5316,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
6366,"04-LT55K","3","N","00-UNKNOWN","00-UNKNOWN"
8861,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
5475,"03-LT45K","3","N","04-ASSOC","04-ASSOC"
7869,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
6170,"07-LT100K","3","Y","05-BACC","05-BACC"
1397,"08-LT120K","3","Y","01-HS_DNF","04-ASSOC"
5709,"02-LT35K","1","Y","01-HS_DNF","01-HS_DNF"
231,"04-LT55K",NA,"Y","03-SOMECOL","02-HS_GRAD"
3463,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
9275,"05-LT70K",NA,"Y",NA,NA
165,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
5569,"04-LT55K","3","Y","04-ASSOC","00-UNKNOWN"
99,"07-LT100K",NA,"Y","02-HS_GRAD","03-SOMECOL"
9129,"04-LT55K","3","Y","03-SOMECOL","04-ASSOC"
169,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
1927,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
1357,"07-LT100K","3","Y","03-SOMECOL","00-UNKNOWN"
8782,"06-LT85K","3","N","00-UNKNOWN","02-HS_GRAD"
4024,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
6061,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
722,"09-GE120K","3","Y","02-HS_GRAD","00-UNKNOWN"
9969,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
9450,"02-LT35K","3","Y","02-HS_GRAD","00-UNKNOWN"
8631,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
5582,"08-LT120K","2","Y","02-HS_GRAD","02-HS_GRAD"
4737,"08-LT120K","1","Y","02-HS_GRAD","02-HS_GRAD"
7106,"09-GE120K","3","Y","03-SOMECOL","03-SOMECOL"
9331,"04-LT55K","3","Y","04-ASSOC","05-BACC"
2194,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
2755,"05-LT70K","2","Y","05-BACC","07-DOCTOR"
6903,"01-LT25K","3","Y","02-HS_GRAD","02-HS_GRAD"
964,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
211,"08-LT120K","3","Y","04-ASSOC","02-HS_GRAD"
9959,"04-LT55K","1","Y","01-HS_DNF","01-HS_DNF"
8205,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
1771,"03-LT45K","3","Y","02-HS_GRAD","01-HS_DNF"
2542,"05-LT70K","1","Y","03-SOMECOL","05-BACC"
7846,"07-LT100K","2","Y","04-ASSOC","01-HS_DNF"
2718,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
8617,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
1218,"01-LT25K","2","Y","01-HS_DNF","02-HS_GRAD"
2575,"08-LT120K","3","Y","05-BACC","05-BACC"
1409,"09-GE120K","3","Y","05-BACC","07-DOCTOR"
5403,"06-LT85K","3","N","01-HS_DNF","04-ASSOC"
1281,"04-LT55K","3","Y","02-HS_GRAD","04-ASSOC"
7925,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
137,"06-LT85K","3","Y","01-HS_DNF","03-SOMECOL"
7806,"09-GE120K","2","Y","01-HS_DNF","01-HS_DNF"
8733,"08-LT120K","3","N","03-SOMECOL","05-BACC"
8513,"02-LT35K","2","Y","07-DOCTOR","00-UNKNOWN"
88,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
1200,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
3991,"07-LT100K","3","Y","01-HS_DNF","01-HS_DNF"
3551,"04-LT55K","3","Y","04-ASSOC","06-MASTER"
7331,"04-LT55K","2","Y","01-HS_DNF","02-HS_GRAD"
3119,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
7564,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
5937,"07-LT100K","3","Y","03-SOMECOL","04-ASSOC"
9550,"08-LT120K","3","Y","02-HS_GRAD","04-ASSOC"
1485,"02-LT35K","3","Y","02-HS_GRAD","02-HS_GRAD"
839,"08-LT120K","3","Y","04-ASSOC","02-HS_GRAD"
2347,"05-LT70K","1","Y","02-HS_GRAD","04-ASSOC"
3915,"06-LT85K","2","Y","02-HS_GRAD","02-HS_GRAD"
1037,"04-LT55K","3","Y","02-HS_GRAD","00-UNKNOWN"
8597,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
8623,"04-LT55K","3","Y","04-ASSOC","05-BACC"
3604,NA,"3","Y",NA,NA
1788,"04-LT55K","3","N","03-SOMECOL","03-SOMECOL"
170,"04-LT55K","3","Y","04-ASSOC","06-MASTER"
2385,"09-GE120K","3","Y","04-ASSOC","05-BACC"
2370,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
3378,"06-LT85K","3","Y","04-ASSOC","05-BACC"
47,"09-GE120K","3","Y","01-HS_DNF","02-HS_GRAD"
8582,"02-LT35K","1","Y","06-MASTER","06-MASTER"
1663,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
6753,"08-LT120K","3","Y","05-BACC","07-DOCTOR"
3469,"07-LT100K",NA,"Y","05-BACC","02-HS_GRAD"
5226,"05-LT70K","3","Y","02-HS_GRAD","03-SOMECOL"
3487,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
8267,"06-LT85K",NA,NA,"05-BACC","03-SOMECOL"
4187,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
9341,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
116,"02-LT35K","2","Y","02-HS_GRAD","02-HS_GRAD"
9039,"07-LT100K",NA,"Y","02-HS_GRAD","01-HS_DNF"
4511,"08-LT120K","3","Y","01-HS_DNF","01-HS_DNF"
2933,"05-LT70K","2","Y","01-HS_DNF","01-HS_DNF"
8196,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
3918,"09-GE120K","3","Y","05-BACC","01-HS_DNF"
5439,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
2380,"04-LT55K","3","N","00-UNKNOWN","00-UNKNOWN"
6404,"01-LT25K","1","Y","00-UNKNOWN","00-UNKNOWN"
4218,"04-LT55K","1","Y","02-HS_GRAD","02-HS_GRAD"
4563,"04-LT55K","3","Y","01-HS_DNF","02-HS_GRAD"
6548,"01-LT25K","1","Y","00-UNKNOWN","00-UNKNOWN"
5219,"04-LT55K","2","Y","02-HS_GRAD","02-HS_GRAD"
5560,"04-LT55K","3","Y","07-DOCTOR","07-DOCTOR"
9764,"03-LT45K","3","N","02-HS_GRAD","02-HS_GRAD"
9034,"04-LT55K","3","Y","00-UNKNOWN","00-UNKNOWN"
6278,"04-LT55K","1","N","05-BACC","00-UNKNOWN"
7857,"08-LT120K",NA,"N","02-HS_GRAD","02-HS_GRAD"
4158,"07-LT100K","2","Y","00-UNKNOWN","00-UNKNOWN"
3547,"05-LT70K","3","Y","02-HS_GRAD","04-ASSOC"
5450,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
5208,NA,"3","Y","04-ASSOC","04-ASSOC"
6212,"01-LT25K","1","Y","05-BACC","05-BACC"
8745,"06-LT85K","3","Y","01-HS_DNF","04-ASSOC"
6895,"04-LT55K","1","Y","02-HS_GRAD","03-SOMECOL"
8317,"06-LT85K","3","Y","02-HS_GRAD","01-HS_DNF"
1780,"07-LT100K",NA,"Y","04-ASSOC","02-HS_GRAD"
4937,"02-LT35K","3","Y","02-HS_GRAD","01-HS_DNF"
2264,"04-LT55K","2","Y","01-HS_DNF","03-SOMECOL"
6429,"07-LT100K","3","N","05-BACC","05-BACC"
460,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
1761,"09-GE120K","3",NA,"02-HS_GRAD","02-HS_GRAD"
5401,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
3416,"04-LT55K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
6280,"05-LT70K","3","Y","00-UNKNOWN","00-UNKNOWN"
3286,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
3407,"06-LT85K","3","Y","02-HS_GRAD","05-BACC"
7457,"09-GE120K","3","N","00-UNKNOWN","04-ASSOC"
8402,"08-LT120K","3","Y","03-SOMECOL","02-HS_GRAD"
1569,"07-LT100K",NA,"Y","02-HS_GRAD","04-ASSOC"
3011,"07-LT100K","3","Y","05-BACC","04-ASSOC"
5935,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
9228,"09-GE120K","1","Y","02-HS_GRAD","02-HS_GRAD"
4128,"04-LT55K","3","Y","03-SOMECOL","05-BACC"
54,"09-GE120K","3","N","06-MASTER","05-BACC"
7202,"05-LT70K","3","Y","02-HS_GRAD","03-SOMECOL"
3264,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
8736,"09-GE120K","1","Y","02-HS_GRAD","07-DOCTOR"
1878,"07-LT100K","3","Y","04-ASSOC","05-BACC"
4625,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
7226,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
813,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
5246,"06-LT85K","3","Y","04-ASSOC","04-ASSOC"
1139,"09-GE120K","3","Y","03-SOMECOL","04-ASSOC"
2084,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
8099,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
4045,"05-LT70K","3","Y","05-BACC","05-BACC"
7778,"09-GE120K","3","Y","01-HS_DNF","01-HS_DNF"
3938,"08-LT120K","3","Y","00-UNKNOWN","00-UNKNOWN"
3589,"06-LT85K","3","Y","02-HS_GRAD","03-SOMECOL"
6374,"07-LT100K","3","Y","04-ASSOC","03-SOMECOL"
2058,"01-LT25K","3","Y","03-SOMECOL","05-BACC"
8938,"08-LT120K","3",NA,"02-HS_GRAD","02-HS_GRAD"
496,"07-LT100K","3","Y","03-SOMECOL","05-BACC"
5498,"02-LT35K","3","Y","01-HS_DNF","03-SOMECOL"
8059,"02-LT35K","1","Y","02-HS_GRAD","04-ASSOC"
9507,"08-LT120K","3","Y","02-HS_GRAD","05-BACC"
9807,"05-LT70K","2","Y","01-HS_DNF","01-HS_DNF"
4376,"07-LT100K","3","Y","02-HS_GRAD","01-HS_DNF"
2896,"06-LT85K","3","N","00-UNKNOWN","00-UNKNOWN"
4231,"05-LT70K","3","Y","03-SOMECOL","01-HS_DNF"
9186,NA,NA,NA,NA,NA
847,"05-LT70K","3","Y","02-HS_GRAD","03-SOMECOL"
8666,"09-GE120K","3","Y","01-HS_DNF","02-HS_GRAD"
4946,"05-LT70K","3","Y","04-ASSOC","03-SOMECOL"
4073,"01-LT25K","3","Y","01-HS_DNF","05-BACC"
2703,"02-LT35K","2","Y","02-HS_GRAD","06-MASTER"
4560,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
7427,"06-LT85K","3","N","03-SOMECOL","00-UNKNOWN"
7896,"05-LT70K","3","Y","03-SOMECOL","06-MASTER"
4195,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
1547,"07-LT100K","3","Y","07-DOCTOR","04-ASSOC"
9004,"07-LT100K","3","Y","02-HS_GRAD","04-ASSOC"
4075,"06-LT85K","3","Y","01-HS_DNF","04-ASSOC"
2752,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
9505,"07-LT100K","3","Y","05-BACC","05-BACC"
9621,"07-LT100K","3","Y","03-SOMECOL","03-SOMECOL"
8533,"04-LT55K","3","Y","04-ASSOC","03-SOMECOL"
8554,"09-GE120K","3","Y","04-ASSOC","06-MASTER"
5165,"05-LT70K","3","Y","02-HS_GRAD","05-BACC"
4211,NA,"3","Y",NA,NA
8161,"08-LT120K","3","Y","03-SOMECOL","03-SOMECOL"
1836,"04-LT55K","3","Y","01-HS_DNF","02-HS_GRAD"
977,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
1339,"05-LT70K","3","Y","03-SOMECOL","07-DOCTOR"
3284,NA,NA,"Y",NA,NA
8917,"07-LT100K","3","Y","02-HS_GRAD","03-SOMECOL"
3958,"05-LT70K","3","Y","06-MASTER","04-ASSOC"
2420,"07-LT100K","2","Y","06-MASTER","03-SOMECOL"
5951,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
3684,"02-LT35K","2","N","01-HS_DNF","00-UNKNOWN"
844,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
5507,"09-GE120K","3","Y","03-SOMECOL","03-SOMECOL"
9611,"07-LT100K","3","N","01-HS_DNF","01-HS_DNF"
9342,"02-LT35K","3","Y","05-BACC","03-SOMECOL"
866,"09-GE120K","3","Y","00-UNKNOWN","00-UNKNOWN"
7715,"07-LT100K","3","Y","06-MASTER","02-HS_GRAD"
24,"08-LT120K","3","Y","05-BACC","06-MASTER"
1590,"07-LT100K","2","Y","05-BACC","06-MASTER"
2320,"04-LT55K","3","N","02-HS_GRAD","02-HS_GRAD"
2813,"06-LT85K","3","Y","03-SOMECOL","01-HS_DNF"
59,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
3320,"02-LT35K","3","Y","06-MASTER","00-UNKNOWN"
7689,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
2657,"04-LT55K","3","Y","01-HS_DNF","02-HS_GRAD"
7231,"06-LT85K","3","Y","02-HS_GRAD","04-ASSOC"
4721,"04-LT55K","3","Y","02-HS_GRAD","06-MASTER"
3449,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
5473,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
6999,"01-LT25K","1","Y","03-SOMECOL","01-HS_DNF"
5867,"09-GE120K","3","Y","01-HS_DNF","01-HS_DNF"
8935,"07-LT100K","3","Y","01-HS_DNF","00-UNKNOWN"
4439,"03-LT45K","3","Y","01-HS_DNF","01-HS_DNF"
1827,NA,"3","Y",NA,NA
5766,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
3221,NA,"3","Y",NA,NA
2557,"04-LT55K","3","Y","01-HS_DNF","04-ASSOC"
303,"08-LT120K","3","N","00-UNKNOWN","01-HS_DNF"
4152,"08-LT120K","3","Y","06-MASTER","05-BACC"
2943,"02-LT35K","3","Y","01-HS_DNF","02-HS_GRAD"
5255,"05-LT70K","3","Y","05-BACC","04-ASSOC"
3584,"07-LT100K","1","Y","01-HS_DNF","01-HS_DNF"
4922,"04-LT55K","3","Y","06-MASTER","03-SOMECOL"
4711,"07-LT100K","3","Y","06-MASTER","04-ASSOC"
9481,"02-LT35K","2","Y","01-HS_DNF","01-HS_DNF"
5565,"09-GE120K","3","Y","02-HS_GRAD","05-BACC"
3152,"08-LT120K","3",NA,"02-HS_GRAD","02-HS_GRAD"
939,"05-LT70K","3","Y","05-BACC","05-BACC"
1374,"09-GE120K","3","Y","02-HS_GRAD","01-HS_DNF"
7062,"09-GE120K","3","Y","01-HS_DNF","03-SOMECOL"
1930,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
5177,"07-LT100K","3","Y","01-HS_DNF","01-HS_DNF"
560,"05-LT70K","3","Y","02-HS_GRAD","01-HS_DNF"
6899,"03-LT45K","1","Y","06-MASTER","06-MASTER"
2286,"08-LT120K","3","Y","03-SOMECOL","05-BACC"
6415,"01-LT25K","2","Y","03-SOMECOL","05-BACC"
903,"06-LT85K","3","Y","03-SOMECOL","04-ASSOC"
7816,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
4142,"06-LT85K","3","Y","05-BACC","02-HS_GRAD"
2249,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
1739,"03-LT45K","1","Y","04-ASSOC","06-MASTER"
8492,"08-LT120K","2","Y","03-SOMECOL","03-SOMECOL"
8290,"09-GE120K","3","Y","05-BACC","05-BACC"
7599,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
3730,"09-GE120K","3","Y","06-MASTER","03-SOMECOL"
8694,"04-LT55K","3","Y","02-HS_GRAD","03-SOMECOL"
1239,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
2299,"05-LT70K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
7681,"04-LT55K","3","Y","01-HS_DNF","01-HS_DNF"
1781,"03-LT45K","3","Y","03-SOMECOL","05-BACC"
9224,"08-LT120K","3","Y","01-HS_DNF","01-HS_DNF"
3353,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
9062,"06-LT85K","3","N","00-UNKNOWN","00-UNKNOWN"
5572,"06-LT85K","3","Y","04-ASSOC","03-SOMECOL"
7366,"07-LT100K","3","Y","04-ASSOC","04-ASSOC"
4007,"02-LT35K","3","Y","03-SOMECOL","02-HS_GRAD"
4291,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
7592,"09-GE120K","3","Y","03-SOMECOL","05-BACC"
5811,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
6692,"07-LT100K",NA,"Y","01-HS_DNF","01-HS_DNF"
7108,"05-LT70K","3","Y","03-SOMECOL","03-SOMECOL"
8668,"06-LT85K","3","Y","01-HS_DNF","02-HS_GRAD"
3010,"08-LT120K","3","Y","02-HS_GRAD","04-ASSOC"
8299,"07-LT100K","3","Y","01-HS_DNF","02-HS_GRAD"
9810,"08-LT120K","3","N","05-BACC","05-BACC"
392,"04-LT55K","1","Y","01-HS_DNF","02-HS_GRAD"
4474,"05-LT70K","3","Y","05-BACC","03-SOMECOL"
366,NA,"3",NA,NA,NA
7931,"09-GE120K","3","Y","05-BACC","05-BACC"
69,"02-LT35K","2","Y","02-HS_GRAD","04-ASSOC"
2808,"03-LT45K","3","Y","04-ASSOC","04-ASSOC"
2063,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
4299,"02-LT35K","3","Y","01-HS_DNF","01-HS_DNF"
5231,"02-LT35K","3","Y","00-UNKNOWN","00-UNKNOWN"
5235,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
2867,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
502,"03-LT45K","1","Y","02-HS_GRAD","01-HS_DNF"
236,"06-LT85K","3","Y","03-SOMECOL","03-SOMECOL"
2391,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
9715,"03-LT45K","3","Y","02-HS_GRAD","03-SOMECOL"
1001,"01-LT25K",NA,"Y","00-UNKNOWN","00-UNKNOWN"
8835,"02-LT35K","2","Y","01-HS_DNF","00-UNKNOWN"
919,"06-LT85K","3","Y","03-SOMECOL","02-HS_GRAD"
5896,"05-LT70K",NA,"Y","02-HS_GRAD","03-SOMECOL"
6741,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
9886,"03-LT45K","3","Y","00-UNKNOWN","02-HS_GRAD"
7724,"01-LT25K","3","Y","01-HS_DNF","02-HS_GRAD"
5241,"06-LT85K","3","N","05-BACC","07-DOCTOR"
5120,"08-LT120K","3","Y","02-HS_GRAD","04-ASSOC"
8484,"03-LT45K","3","Y","03-SOMECOL","03-SOMECOL"
5978,"08-LT120K","3","Y","04-ASSOC","02-HS_GRAD"
6558,"09-GE120K","2","Y","02-HS_GRAD","04-ASSOC"
8920,"04-LT55K","2","Y","02-HS_GRAD","02-HS_GRAD"
1060,"05-LT70K","3","N","00-UNKNOWN","00-UNKNOWN"
6747,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
4197,"04-LT55K",NA,"Y","06-MASTER","06-MASTER"
9452,"05-LT70K","3","Y","03-SOMECOL","02-HS_GRAD"
2019,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
8271,"06-LT85K","3","Y","03-SOMECOL","04-ASSOC"
3923,"06-LT85K",NA,"Y",NA,NA
6990,"02-LT35K","2","Y","00-UNKNOWN","00-UNKNOWN"
8118,"09-GE120K","3","Y","04-ASSOC","02-HS_GRAD"
401,"06-LT85K","3","Y","02-HS_GRAD","02-HS_GRAD"
5127,"07-LT100K","3","Y","03-SOMECOL","03-SOMECOL"
5075,"08-LT120K","3","Y","01-HS_DNF","01-HS_DNF"
436,"06-LT85K","3","Y","03-SOMECOL","02-HS_GRAD"
6208,"02-LT35K","1","Y","04-ASSOC","02-HS_GRAD"
7405,NA,"3","Y",NA,NA
3658,"03-LT45K","1","N","00-UNKNOWN","00-UNKNOWN"
8020,"04-LT55K","3","Y","03-SOMECOL","03-SOMECOL"
5356,"09-GE120K","3","Y","06-MASTER","03-SOMECOL"
6306,"07-LT100K","3","Y","04-ASSOC","05-BACC"
9920,NA,NA,NA,NA,NA
2586,"05-LT70K","3","Y","01-HS_DNF","00-UNKNOWN"
8636,"01-LT25K","1","Y","01-HS_DNF","01-HS_DNF"
4276,"05-LT70K","3","Y","03-SOMECOL","05-BACC"
1481,"05-LT70K",NA,"Y","02-HS_GRAD","01-HS_DNF"
6010,"05-LT70K","3","Y","02-HS_GRAD","02-HS_GRAD"
2392,"04-LT55K","3","Y","02-HS_GRAD","02-HS_GRAD"
4787,"09-GE120K","3","Y","05-BACC","05-BACC"
1106,"05-LT70K","3","Y","05-BACC","05-BACC"
6420,"07-LT100K",NA,"Y","03-SOMECOL","04-ASSOC"
9868,"01-LT25K","1","Y","02-HS_GRAD","02-HS_GRAD"
7251,"04-LT55K","3","Y","02-HS_GRAD","01-HS_DNF"
8111,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
6072,"09-GE120K","3","Y","02-HS_GRAD","01-HS_DNF"
4237,"07-LT100K","2","Y","03-SOMECOL","02-HS_GRAD"
2591,"06-LT85K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
9038,"06-LT85K","3","Y","03-SOMECOL","05-BACC"
5518,"05-LT70K","3","Y","05-BACC","05-BACC"
5033,"09-GE120K","3","Y","01-HS_DNF","02-HS_GRAD"
1438,"07-LT100K","3","Y","00-UNKNOWN","00-UNKNOWN"
430,"02-LT35K","3","Y","03-SOMECOL","00-UNKNOWN"
5292,"07-LT100K","3","Y","02-HS_GRAD","02-HS_GRAD"
5926,NA,"3",NA,NA,NA
9700,"05-LT70K","3","N","02-HS_GRAD","06-MASTER"
784,"02-LT35K","3","Y","00-UNKNOWN","00-UNKNOWN"
3104,"04-LT55K","3","Y","04-ASSOC","04-ASSOC"
390,"06-LT85K","3","Y","06-MASTER","07-DOCTOR"
9334,"09-GE120K","3","Y","06-MASTER","02-HS_GRAD"
7794,NA,"3","Y",NA,NA
7000,"04-LT55K","3","Y","04-ASSOC","04-ASSOC"
5011,NA,NA,"Y",NA,NA
1710,"07-LT100K","3","Y","05-BACC","04-ASSOC"
1290,"03-LT45K","3","Y","05-BACC","04-ASSOC"
4520,"03-LT45K","3","Y","04-ASSOC","03-SOMECOL"
1916,"08-LT120K","3","Y","02-HS_GRAD","05-BACC"
9424,"07-LT100K","2","Y","03-SOMECOL","02-HS_GRAD"
2107,"03-LT45K","3","Y","02-HS_GRAD","02-HS_GRAD"
6243,"01-LT25K","1","Y","03-SOMECOL","05-BACC"
3740,"02-LT35K","3","Y","03-SOMECOL","03-SOMECOL"
4484,"09-GE120K","3","Y","02-HS_GRAD","03-SOMECOL"
5015,"04-LT55K","1","N","01-HS_DNF","01-HS_DNF"
4549,"08-LT120K","3","N","05-BACC","02-HS_GRAD"
7659,"05-LT70K","3","Y","01-HS_DNF","02-HS_GRAD"
5124,"05-LT70K","2",NA,"01-HS_DNF","04-ASSOC"
2091,"06-LT85K","3","Y","03-SOMECOL","01-HS_DNF"
3922,"03-LT45K","1","Y","01-HS_DNF","02-HS_GRAD"
9551,"07-LT100K","2","Y","01-HS_DNF","01-HS_DNF"
2208,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
1028,"08-LT120K","3","Y","05-BACC","03-SOMECOL"
1517,"06-LT85K","3","Y","00-UNKNOWN","00-UNKNOWN"
8961,"08-LT120K","3","Y","05-BACC","02-HS_GRAD"
681,"08-LT120K",NA,"Y","02-HS_GRAD","02-HS_GRAD"
4106,"05-LT70K","3","Y","03-SOMECOL","05-BACC"
7603,"06-LT85K","3","Y","02-HS_GRAD","03-SOMECOL"
712,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
5386,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
2229,"06-LT85K","3","Y","01-HS_DNF","04-ASSOC"
550,"04-LT55K","3","Y","01-HS_DNF","03-SOMECOL"
8139,"05-LT70K","3","Y","01-HS_DNF","01-HS_DNF"
9721,"04-LT55K","1","Y","01-HS_DNF","00-UNKNOWN"
8021,"05-LT70K",NA,"Y","02-HS_GRAD","01-HS_DNF"
380,"03-LT45K","3","Y","00-UNKNOWN","00-UNKNOWN"
7387,"08-LT120K","3","Y","02-HS_GRAD","01-HS_DNF"
4201,"03-LT45K","1","Y","02-HS_GRAD","05-BACC"
6643,"02-LT35K","2","Y","01-HS_DNF","01-HS_DNF"
1582,"01-LT25K","2","Y","02-HS_GRAD",NA
4060,"04-LT55K","3","N","01-HS_DNF","02-HS_GRAD"
4452,"06-LT85K","3","Y","01-HS_DNF","01-HS_DNF"
4653,"07-LT100K","3","Y","05-BACC","01-HS_DNF"
9247,"04-LT55K","2","Y","04-ASSOC","01-HS_DNF"
965,"07-LT100K","3","Y","04-ASSOC","03-SOMECOL"
9426,"05-LT70K","2","Y","07-DOCTOR","05-BACC"
3900,"05-LT70K","2",NA,"05-BACC","06-MASTER"
5746,"03-LT45K","3","Y","05-BACC","05-BACC"
7798,"02-LT35K","3","Y","02-HS_GRAD","06-MASTER"
8017,"08-LT120K","3","Y","05-BACC","04-ASSOC"
7101,"08-LT120K","3","Y","02-HS_GRAD","02-HS_GRAD"
424,"09-GE120K","3","Y","05-BACC","03-SOMECOL"
5187,"03-LT45K","3","Y","05-BACC","05-BACC"
7386,"02-LT35K","2","Y","00-UNKNOWN","00-UNKNOWN"
1673,"07-LT100K","3","Y","01-HS_DNF","01-HS_DNF"
8553,"06-LT85K","3","Y","03-SOMECOL","04-ASSOC"
9267,"07-LT100K","3","Y","04-ASSOC","04-ASSOC"
4820,"09-GE120K","3","Y","02-HS_GRAD","02-HS_GRAD"
3488,"06-LT85K","3","Y","05-BACC","02-HS_GRAD"
